Date,iso3,Continent,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-02-08,ARE,AS,United Arab Emirates,24.358745,53.982494,7,,,7,,,False,False
2020-02-08,USA,NA,United States of America,36.966428,-95.844032,12,,,12,,,False,False
2020-02-08,VNM,AS,Vietnam,15.974222,105.806431,13,,,13,,,False,False
2020-02-09,AUS,OC,Australia,-26.853388,133.275155,14,,,14,,,False,False
2020-02-09,KHM,AS,Cambodia,12.54775,104.98386,1,,,1,,,False,False
2020-02-09,CAN,NA,Canada,62.393303,-96.818145,7,,,7,,,False,False
2020-02-09,CHN,AS,China,34.668138,104.165802,37232,812,,36420,,,False,False
2020-02-09,IND,AS,India,21.125681,82.794998,3,,,3,,,False,False
2020-02-09,JPN,AS,Japan,34.886306,134.379711,25,,,25,,,False,False
2020-02-09,MYS,AS,Malaysia,4.109319,109.455475,16,,,16,,,False,False
2020-02-09,NPL,AS,Nepal,28.395056,84.127803,1,,,1,,,False,False
2020-02-09,PHL,AS,Philippines,12.881958,121.766541,3,1,,2,,,False,False
2020-02-09,SGP,AS,Singapore,1.364917,103.822872,40,,,40,,,False,False
2020-02-09,KOR,AS,South Korea,35.901696,127.735889,25,,,25,,,False,False
2020-02-09,LKA,AS,Sri Lanka,7.874097,80.767098,1,,,1,,,False,False
2020-02-09,CHE,EU,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False
2020-02-09,TWN,AS,Taiwan,21.901806,121.471,18,,,18,,,False,False
2020-02-09,THA,AS,Thailand,13.036597,101.492515,32,,,32,,,False,False
2020-02-09,ARE,AS,United Arab Emirates,24.358745,53.982494,7,,,7,,,False,False
2020-02-09,USA,NA,United States of America,36.966428,-95.844032,12,,,12,,,False,False
2020-02-09,VNM,AS,Vietnam,15.974222,105.806431,14,,,14,,,False,False
2020-02-10,AUS,OC,Australia,-26.853388,133.275155,14,,,14,,,False,False
2020-02-10,KHM,AS,Cambodia,12.54775,104.98386,1,,,1,,,False,False
2020-02-10,CAN,NA,Canada,62.393303,-96.818145,7,,,7,,,False,False
2020-02-10,CHN,AS,China,34.668138,104.165802,40206,909,,39297,,,False,False
2020-02-10,FRA,EU,France,46.232193,2.209667,11,0,0,11,11,0,True,True
2020-02-10,IND,AS,India,21.125681,82.794998,3,,,3,,,False,False
2020-02-10,JPN,AS,Japan,34.886306,134.379711,25,,,25,,,False,False
2020-02-10,MYS,AS,Malaysia,4.109319,109.455475,18,,,18,,,False,False
2020-02-10,NPL,AS,Nepal,28.395056,84.127803,1,,,1,,,False,False
2020-02-10,PHL,AS,Philippines,12.881958,121.766541,3,1,,2,,,False,False
2020-02-10,SGP,AS,Singapore,1.364917,103.822872,43,,,43,,,False,False
2020-02-10,KOR,AS,South Korea,35.901696,127.735889,27,,,27,,,False,False
2020-02-10,LKA,AS,Sri Lanka,7.874097,80.767098,1,,,1,,,False,False
2020-02-10,CHE,EU,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False
2020-02-10,TWN,AS,Taiwan,21.901806,121.471,18,,,18,,,False,False
2020-02-10,THA,AS,Thailand,13.036597,101.492515,32,,,32,,,False,False
2020-02-10,ARE,AS,United Arab Emirates,24.358745,53.982494,7,,,7,,,False,False
2020-02-10,GBR,EU,United Kingdom,54.633221,-3.432277,7,,,7,,,False,True
2020-02-10,USA,NA,United States of America,36.966428,-95.844032,12,,,12,,,False,False
2020-02-10,VNM,AS,Vietnam,15.974222,105.806431,14,,,14,,,False,False
2020-02-11,AUS,OC,Australia,-26.853388,133.275155,14,,,14,,,False,False
2020-02-11,KHM,AS,Cambodia,12.54775,104.98386,1,,,1,,,False,False
2020-02-11,CAN,NA,Canada,62.393303,-96.818145,7,,,7,,,False,False
2020-02-11,CHN,AS,China,34.668138,104.165802,42696,1017,,41679,,,False,False
2020-02-11,FRA,EU,France,46.232193,2.209667,11,0,0,11,11,0,True,True
2020-02-11,IND,AS,India,21.125681,82.794998,3,,,3,,,False,False
2020-02-11,JPN,AS,Japan,34.886306,134.379711,25,,,25,,,False,False
2020-02-11,MYS,AS,Malaysia,4.109319,109.455475,18,,,18,,,False,False
2020-02-11,NPL,AS,Nepal,28.395056,84.127803,1,,,1,,,False,False
2020-02-11,PHL,AS,Philippines,12.881958,121.766541,3,1,,2,,,False,False
2020-02-11,SGP,AS,Singapore,1.364917,103.822872,45,,,45,,,False,False
2020-02-11,KOR,AS,South Korea,35.901696,127.735889,28,,,28,,,False,False
2020-02-11,LKA,AS,Sri Lanka,7.874097,80.767098,1,,,1,,,False,False
2020-02-11,CHE,EU,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False
2020-02-11,TWN,AS,Taiwan,21.901806,121.471,18,,,18,,,False,False
2020-02-11,THA,AS,Thailand,13.036597,101.492515,32,,,32,,,False,False
2020-02-11,ARE,AS,United Arab Emirates,24.358745,53.982494,8,,,8,,,False,False
2020-02-11,USA,NA,United States of America,36.966428,-95.844032,13,,,13,,,False,False
2020-02-11,VNM,AS,Vietnam,15.974222,105.806431,15,,,15,,,False,False
2020-02-12,AUS,OC,Australia,-26.853388,133.275155,14,,,14,,,False,False
2020-02-12,KHM,AS,Cambodia,12.54775,104.98386,1,,,1,,,False,False
2020-02-12,CAN,NA,Canada,62.393303,-96.818145,7,,,7,,,False,False
2020-02-12,CHN,AS,China,34.668138,104.165802,44724,1114,,43610,,,False,False
2020-02-12,FRA,EU,France,46.232193,2.209667,11,0,0,11,11,0,True,True
2020-02-12,IND,AS,India,21.125681,82.794998,3,,,3,,,False,False
2020-02-12,JPN,AS,Japan,34.886306,134.379711,25,,,25,,,False,False
2020-02-12,MYS,AS,Malaysia,4.109319,109.455475,18,,,18,,,False,False
2020-02-12,NPL,AS,Nepal,28.395056,84.127803,1,,,1,,,False,False
2020-02-12,PHL,AS,Philippines,12.881958,121.766541,3,1,,2,,,False,False
2020-02-12,SGP,AS,Singapore,1.364917,103.822872,47,,,47,,,False,False
2020-02-12,KOR,AS,South Korea,35.901696,127.735889,28,,,28,,,False,False
2020-02-12,LKA,AS,Sri Lanka,7.874097,80.767098,1,,,1,,,False,False
2020-02-12,CHE,EU,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False
2020-02-12,TWN,AS,Taiwan,21.901806,121.471,18,,,18,,,False,False
2020-02-12,THA,AS,Thailand,13.036597,101.492515,33,,,33,,,False,False
2020-02-12,ARE,AS,United Arab Emirates,24.358745,53.982494,8,,,8,,,False,False
2020-02-12,GBR,EU,United Kingdom,54.633221,-3.432277,8,,,8,,,False,True
2020-02-12,USA,NA,United States of America,36.966428,-95.844032,13,,,13,,,False,False
2020-02-12,VNM,AS,Vietnam,15.974222,105.806431,15,,,15,,,False,False
2020-02-13,AUS,OC,Australia,-26.853388,133.275155,14,,,14,,,False,False
2020-02-13,KHM,AS,Cambodia,12.54775,104.98386,1,,,1,,,False,False
2020-02-13,CAN,NA,Canada,62.393303,-96.818145,7,,,7,,,False,False
2020-02-13,CHN,AS,China,34.668138,104.165802,59865,1368,,58497,,,False,False
2020-02-13,IND,AS,India,21.125681,82.794998,3,,,3,,,False,False
2020-02-13,JPN,AS,Japan,34.886306,134.379711,29,1,,28,,,False,False
2020-02-13,MYS,AS,Malaysia,4.109319,109.455475,18,,,18,,,False,False
2020-02-13,NPL,AS,Nepal,28.395056,84.127803,1,,,1,,,False,False
2020-02-13,PHL,AS,Philippines,12.881958,121.766541,3,1,,2,,,False,False
2020-02-13,SGP,AS,Singapore,1.364917,103.822872,50,,,50,,,False,False
2020-02-13,KOR,AS,South Korea,35.901696,127.735889,28,,,28,,,False,False
2020-02-13,LKA,AS,Sri Lanka,7.874097,80.767098,1,,,1,,,False,False
2020-02-13,CHE,EU,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False
2020-02-13,TWN,AS,Taiwan,21.901806,121.471,18,,,18,,,False,False
2020-02-13,THA,AS,Thailand,13.036597,101.492515,33,,,33,,,False,False
2020-02-13,ARE,AS,United Arab Emirates,24.358745,53.982494,8,,,8,,,False,False
2020-02-13,USA,NA,United States of America,36.966428,-95.844032,14,,,14,,,False,False
2020-02-13,VNM,AS,Vietnam,15.974222,105.806431,16,,,16,,,False,False
2020-02-14,AUS,OC,Australia,-26.853388,133.275155,15,,,15,,,False,False
2020-02-14,KHM,AS,Cambodia,12.54775,104.98386,1,,,1,,,False,False
2020-02-14,CAN,NA,Canada,62.393303,-96.818145,7,,,7,,,False,False
2020-02-14,CHN,AS,China,34.668138,104.165802,64021,1381,,62640,,,False,False
2020-02-14,IND,AS,India,21.125681,82.794998,3,,,3,,,False,False
2020-02-14,JPN,AS,Japan,34.886306,134.379711,30,1,,29,,,False,False
2020-02-14,MYS,AS,Malaysia,4.109319,109.455475,19,,,19,,,False,False
2020-02-14,NPL,AS,Nepal,28.395056,84.127803,1,,,1,,,False,False
2020-02-14,PHL,AS,Philippines,12.881958,121.766541,3,1,,2,,,False,False
2020-02-14,SGP,AS,Singapore,1.364917,103.822872,58,,,58,,,False,False
2020-02-14,KOR,AS,South Korea,35.901696,127.735889,28,,,28,,,False,False
2020-02-14,LKA,AS,Sri Lanka,7.874097,80.767098,1,,,1,,,False,False
2020-02-14,CHE,EU,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False
2020-02-14,TWN,AS,Taiwan,21.901806,121.471,18,,,18,,,False,False
2020-02-14,THA,AS,Thailand,13.036597,101.492515,33,,,33,,,False,False
2020-02-14,ARE,AS,United Arab Emirates,24.358745,53.982494,8,,,8,,,False,False
2020-02-14,USA,NA,United States of America,36.966428,-95.844032,15,,,15,,,False,False
2020-02-14,VNM,AS,Vietnam,15.974222,105.806431,16,,,16,,,False,False
2020-02-15,AUS,OC,Australia,-26.853388,133.275155,15,,,15,,,False,False
2020-02-15,KHM,AS,Cambodia,12.54775,104.98386,1,,,1,,,False,False
2020-02-15,CAN,NA,Canada,62.393303,-96.818145,8,,,8,,,False,False
2020-02-15,CHN,AS,China,34.668138,104.165802,66559,1524,,65035,,,False,False
2020-02-15,EGY,AF,Egypt,26.696361,30.246486,1,,,1,,,False,False
2020-02-15,IND,AS,India,21.125681,82.794998,3,,,3,,,False,False
2020-02-15,JPN,AS,Japan,34.886306,134.379711,38,1,,37,,,False,False
2020-02-15,MYS,AS,Malaysia,4.109319,109.455475,21,,,21,,,False,False
2020-02-15,NPL,AS,Nepal,28.395056,84.127803,1,,,1,,,False,False
2020-02-15,PHL,AS,Philippines,12.881958,121.766541,3,1,,2,,,False,False
2020-02-15,SGP,AS,Singapore,1.364917,103.822872,67,,,67,,,False,False
2020-02-15,KOR,AS,South Korea,35.901696,127.735889,28,,,28,,,False,False
2020-02-15,LKA,AS,Sri Lanka,7.874097,80.767098,1,,,1,,,False,False
2020-02-15,CHE,EU,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False
2020-02-15,TWN,AS,Taiwan,21.901806,121.471,18,,,18,,,False,False
2020-02-15,THA,AS,Thailand,13.036597,101.492515,34,,,34,,,False,False
2020-02-15,ARE,AS,United Arab Emirates,24.358745,53.982494,8,,,8,,,False,False
2020-02-15,USA,NA,United States of America,36.966428,-95.844032,15,,,15,,,False,False
2020-02-15,VNM,AS,Vietnam,15.974222,105.806431,16,,,16,,,False,False
2020-02-16,AUS,OC,Australia,-26.853388,133.275155,15,,,15,,,False,False
2020-02-16,KHM,AS,Cambodia,12.54775,104.98386,1,,,1,,,False,False
2020-02-16,CAN,NA,Canada,62.393303,-96.818145,8,,,8,,,False,False
2020-02-16,CHN,AS,China,34.668138,104.165802,68566,1666,,66900,,,False,False
2020-02-16,EGY,AF,Egypt,26.696361,30.246486,1,,,1,,,False,False
2020-02-16,IND,AS,India,21.125681,82.794998,3,,,3,,,False,False
2020-02-16,JPN,AS,Japan,34.886306,134.379711,52,1,,51,,,False,False
2020-02-16,MYS,AS,Malaysia,4.109319,109.455475,22,,,22,,,False,False
2020-02-16,NPL,AS,Nepal,28.395056,84.127803,1,,,1,,,False,False
2020-02-16,PHL,AS,Philippines,12.881958,121.766541,3,1,,2,,,False,False
2020-02-16,SGP,AS,Singapore,1.364917,103.822872,72,,,72,,,False,False
2020-02-16,KOR,AS,South Korea,35.901696,127.735889,29,,,29,,,False,False
2020-02-16,LKA,AS,Sri Lanka,7.874097,80.767098,1,,,1,,,False,False
2020-02-16,CHE,EU,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False
2020-02-16,TWN,AS,Taiwan,21.901806,121.471,18,,,18,,,False,False
2020-02-16,THA,AS,Thailand,13.036597,101.492515,34,,,34,,,False,False
2020-02-16,ARE,AS,United Arab Emirates,24.358745,53.982494,8,,,8,,,False,False
2020-02-16,USA,NA,United States of America,36.966428,-95.844032,15,,,15,,,False,False
2020-02-16,VNM,AS,Vietnam,15.974222,105.806431,16,,,16,,,False,False
2020-02-17,AUS,OC,Australia,-26.853388,133.275155,15,,,15,,,False,False
2020-02-17,KHM,AS,Cambodia,12.54775,104.98386,1,,,1,,,False,False
2020-02-17,CAN,NA,Canada,62.393303,-96.818145,8,,,8,,,False,False
2020-02-17,CHN,AS,China,34.668138,104.165802,70618,1771,,68847,,,False,False
2020-02-17,EGY,AF,Egypt,26.696361,30.246486,1,,,1,,,False,False
2020-02-17,IND,AS,India,21.125681,82.794998,3,,,3,,,False,False
2020-02-17,JPN,AS,Japan,34.886306,134.379711,59,1,,58,,,False,False
2020-02-17,MYS,AS,Malaysia,4.109319,109.455475,22,,,22,,,False,False
2020-02-17,NPL,AS,Nepal,28.395056,84.127803,1,,,1,,,False,False
2020-02-17,PHL,AS,Philippines,12.881958,121.766541,3,1,,2,,,False,False
2020-02-17,SGP,AS,Singapore,1.364917,103.822872,75,,,75,,,False,False
2020-02-17,KOR,AS,South Korea,35.901696,127.735889,30,,,30,,,False,False
2020-02-17,LKA,AS,Sri Lanka,7.874097,80.767098,1,,,1,,,False,False
2020-02-17,CHE,EU,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False
2020-02-17,TWN,AS,Taiwan,21.901806,121.471,20,1,,19,,,False,False
2020-02-17,THA,AS,Thailand,13.036597,101.492515,34,,,34,,,False,False
2020-02-17,ARE,AS,United Arab Emirates,24.358745,53.982494,9,,,9,,,False,False
2020-02-17,USA,NA,United States of America,36.966428,-95.844032,15,,,15,,,False,False
2020-02-17,VNM,AS,Vietnam,15.974222,105.806431,16,,,16,,,False,False
2020-02-18,AUS,OC,Australia,-26.853388,133.275155,15,,,15,,,False,False
2020-02-18,KHM,AS,Cambodia,12.54775,104.98386,1,,,1,,,False,False
2020-02-18,CAN,NA,Canada,62.393303,-96.818145,8,,,8,,,False,False
2020-02-18,CHN,AS,China,34.668138,104.165802,72508,1869,,70639,,,False,False
2020-02-18,EGY,AF,Egypt,26.696361,30.246486,1,,,1,,,False,False
2020-02-18,IND,AS,India,21.125681,82.794998,3,,,3,,,False,False
2020-02-18,JPN,AS,Japan,34.886306,134.379711,59,1,,58,,,False,False
2020-02-18,MYS,AS,Malaysia,4.109319,109.455475,22,,,22,,,False,False
2020-02-18,NPL,AS,Nepal,28.395056,84.127803,1,,,1,,,False,False
2020-02-18,PHL,AS,Philippines,12.881958,121.766541,3,1,,2,,,False,False
2020-02-18,SGP,AS,Singapore,1.364917,103.822872,77,,,77,,,False,False
2020-02-18,KOR,AS,South Korea,35.901696,127.735889,31,,,31,,,False,False
2020-02-18,LKA,AS,Sri Lanka,7.874097,80.767098,1,,,1,,,False,False
2020-02-18,CHE,EU,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False
2020-02-18,TWN,AS,Taiwan,21.901806,121.471,22,1,,21,,,False,False
2020-02-18,THA,AS,Thailand,13.036597,101.492515,35,,,35,,,False,False
2020-02-18,ARE,AS,United Arab Emirates,24.358745,53.982494,9,,,9,,,False,False
2020-02-18,USA,NA,United States of America,36.966428,-95.844032,15,,,15,,,False,False
2020-02-18,VNM,AS,Vietnam,15.974222,105.806431,16,,,16,,,False,False
2020-02-19,AUS,OC,Australia,-26.853388,133.275155,15,,,15,,,False,False
2020-02-19,KHM,AS,Cambodia,12.54775,104.98386,1,,,1,,,False,False
2020-02-19,CAN,NA,Canada,62.393303,-96.818145,8,,,8,,,False,False
2020-02-19,CHN,AS,China,34.668138,104.165802,74258,2008,,72250,,,False,False
2020-02-19,EGY,AF,Egypt,26.696361,30.246486,1,,,1,,,False,False
2020-02-19,IND,AS,India,21.125681,82.794998,3,,,3,,,False,False
2020-02-19,JPN,AS,Japan,34.886306,134.379711,66,1,,65,,,False,False
2020-02-19,MYS,AS,Malaysia,4.109319,109.455475,22,,,22,,,False,False
2020-02-19,NPL,AS,Nepal,28.395056,84.127803,1,,,1,,,False,False
2020-02-19,PHL,AS,Philippines,12.881958,121.766541,3,1,,2,,,False,False
2020-02-19,SGP,AS,Singapore,1.364917,103.822872,81,,,81,,,False,False
2020-02-19,KOR,AS,South Korea,35.901696,127.735889,46,,,46,,,False,False
2020-02-19,LKA,AS,Sri Lanka,7.874097,80.767098,1,,,1,,,False,False
2020-02-19,CHE,EU,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False
2020-02-19,TWN,AS,Taiwan,21.901806,121.471,22,1,,21,,,False,False
2020-02-19,THA,AS,Thailand,13.036597,101.492515,35,,,35,,,False,False
2020-02-19,ARE,AS,United Arab Emirates,24.358745,53.982494,9,,,9,,,False,False
2020-02-19,USA,NA,United States of America,36.966428,-95.844032,15,,,15,,,False,False
2020-02-19,VNM,AS,Vietnam,15.974222,105.806431,16,,,16,,,False,False
2020-02-20,AUS,OC,Australia,-26.853388,133.275155,15,,,15,,,False,False
2020-02-20,KHM,AS,Cambodia,12.54775,104.98386,1,,,1,,,False,False
2020-02-20,CAN,NA,Canada,62.393303,-96.818145,8,,,8,,,False,False
2020-02-20,CHN,AS,China,34.668138,104.165802,74652,2120,,72532,,,False,False
2020-02-20,EGY,AF,Egypt,26.696361,30.246486,1,,,1,,,False,False
2020-02-20,FRA,EU,France,46.232193,2.209667,12,0,0,12,11,0,True,True
2020-02-20,IND,AS,India,21.125681,82.794998,3,,,3,,,False,False
2020-02-20,IRN,AS,Iran,32.420653,53.682375,2,2,,0,,,False,False
2020-02-20,ITA,EU,Italy,41.873987,12.564167,3,,,3,,,True,True
2020-02-20,JPN,AS,Japan,34.886306,134.379711,84,1,,83,,,False,False
2020-02-20,LVA,EU,Latvia,56.875584,24.607722,-1,0,0,-1,,,True,True
2020-02-20,MYS,AS,Malaysia,4.109319,109.455475,22,,,22,,,False,False
2020-02-20,NPL,AS,Nepal,28.395056,84.127803,1,,,1,,,False,False
2020-02-20,PHL,AS,Philippines,12.881958,121.766541,3,1,,2,,,False,False
2020-02-20,SGP,AS,Singapore,1.364917,103.822872,84,,,84,,,False,False
2020-02-20,KOR,AS,South Korea,35.901696,127.735889,80,,,80,,,False,False
2020-02-20,LKA,AS,Sri Lanka,7.874097,80.767098,1,,,1,,,False,False
2020-02-20,CHE,EU,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False
2020-02-20,TWN,AS,Taiwan,21.901806,121.471,24,1,,23,,,False,False
2020-02-20,THA,AS,Thailand,13.036597,101.492515,35,,,35,,,False,False
2020-02-20,ARE,AS,United Arab Emirates,24.358745,53.982494,9,,,9,,,False,False
2020-02-20,USA,NA,United States of America,36.966428,-95.844032,15,,,15,,,False,False
2020-02-20,VNM,AS,Vietnam,15.974222,105.806431,16,,,16,,,False,False
2020-02-21,AUS,OC,Australia,-26.853388,133.275155,17,,,17,,,False,False
2020-02-21,KHM,AS,Cambodia,12.54775,104.98386,1,,,1,,,False,False
2020-02-21,CAN,NA,Canada,62.393303,-96.818145,9,,,9,,,False,False
2020-02-21,CHN,AS,China,34.668138,104.165802,75543,2238,,73305,,,False,False
2020-02-21,EGY,AF,Egypt,26.696361,30.246486,1,,,1,,,False,False
2020-02-21,IND,AS,India,21.125681,82.794998,3,,,3,,,False,False
2020-02-21,IRN,AS,Iran,32.420653,53.682375,5,2,,3,,,False,False
2020-02-21,ITA,EU,Italy,41.873987,12.564167,22,,,22,,,True,True
2020-02-21,JPN,AS,Japan,34.886306,134.379711,93,1,,92,,,False,False
2020-02-21,MYS,AS,Malaysia,4.109319,109.455475,22,,,22,,,False,False
2020-02-21,NPL,AS,Nepal,28.395056,84.127803,1,,,1,,,False,False
2020-02-21,PHL,AS,Philippines,12.881958,121.766541,3,1,,2,,,False,False
2020-02-21,SGP,AS,Singapore,1.364917,103.822872,85,,,85,,,False,False
2020-02-21,KOR,AS,South Korea,35.901696,127.735889,155,1,,154,,,False,False
2020-02-21,LKA,AS,Sri Lanka,7.874097,80.767098,1,,,1,,,False,False
2020-02-21,CHE,EU,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False
2020-02-21,TWN,AS,Taiwan,21.901806,121.471,24,1,,23,,,False,False
2020-02-21,THA,AS,Thailand,13.036597,101.492515,35,,,35,,,False,False
2020-02-21,ARE,AS,United Arab Emirates,24.358745,53.982494,9,,,9,,,False,False
2020-02-21,USA,NA,United States of America,36.966428,-95.844032,16,,,16,,,False,False
2020-02-21,VNM,AS,Vietnam,15.974222,105.806431,16,,,16,,,False,False
2020-02-22,AUS,OC,Australia,-26.853388,133.275155,21,,,21,,,False,False
2020-02-22,KHM,AS,Cambodia,12.54775,104.98386,1,,,1,,,False,False
2020-02-22,CAN,NA,Canada,62.393303,-96.818145,9,,,9,,,False,False
2020-02-22,CHN,AS,China,34.668138,104.165802,76369,2347,,74022,,,False,False
2020-02-22,EGY,AF,Egypt,26.696361,30.246486,1,,,1,,,False,False
2020-02-22,IND,AS,India,21.125681,82.794998,3,,,3,,,False,False
2020-02-22,IRN,AS,Iran,32.420653,53.682375,18,4,,14,,,False,False
2020-02-22,ISR,AS,Israel,31.418388,35.073541,1,,,1,,,False,False
2020-02-22,ITA,EU,Italy,41.873987,12.564167,78,,,78,,,True,True
2020-02-22,JPN,AS,Japan,34.886306,134.379711,105,1,,104,,,False,False
2020-02-22,LBN,AS,Lebanon,33.872639,35.876736,1,,,1,,,False,False
2020-02-22,MYS,AS,Malaysia,4.109319,109.455475,22,,,22,,,False,False
2020-02-22,NPL,AS,Nepal,28.395056,84.127803,1,,,1,,,False,False
2020-02-22,PHL,AS,Philippines,12.881958,121.766541,3,1,,2,,,False,False
2020-02-22,SGP,AS,Singapore,1.364917,103.822872,86,,,86,,,False,False
2020-02-22,KOR,AS,South Korea,35.901696,127.735889,345,2,,343,,,False,False
2020-02-22,LKA,AS,Sri Lanka,7.874097,80.767098,1,,,1,,,False,False
2020-02-22,CHE,EU,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False
2020-02-22,TWN,AS,Taiwan,21.901806,121.471,26,1,,25,,,False,False
2020-02-22,THA,AS,Thailand,13.036597,101.492515,35,,,35,,,False,False
2020-02-22,ARE,AS,United Arab Emirates,24.358745,53.982494,11,,,11,,,False,False
2020-02-22,USA,NA,United States of America,36.966428,-95.844032,35,,,35,,,False,False
2020-02-22,VNM,AS,Vietnam,15.974222,105.806431,16,,,16,,,False,False
2020-02-23,AUS,OC,Australia,-26.853388,133.275155,22,,,22,,,False,False
2020-02-23,KHM,AS,Cambodia,12.54775,104.98386,1,,,1,,,False,False
2020-02-23,CAN,NA,Canada,62.393303,-96.818145,9,,,9,,,False,False
2020-02-23,CHN,AS,China,34.668138,104.165802,77016,2445,,74571,,,False,False
2020-02-23,EGY,AF,Egypt,26.696361,30.246486,1,,,1,,,False,False
2020-02-23,IND,AS,India,21.125681,82.794998,3,,,3,,,False,False
2020-02-23,IRN,AS,Iran,32.420653,53.682375,28,5,,23,,,False,False
2020-02-23,ISR,AS,Israel,31.418388,35.073541,1,,,1,,,False,False
2020-02-23,ITA,EU,Italy,41.873987,12.564167,155,,,155,,,True,True
2020-02-23,JPN,AS,Japan,34.886306,134.379711,132,1,,131,,,False,False
2020-02-23,LBN,AS,Lebanon,33.872639,35.876736,1,,,1,,,False,False
2020-02-23,MYS,AS,Malaysia,4.109319,109.455475,22,,,22,,,False,False
2020-02-23,NPL,AS,Nepal,28.395056,84.127803,1,,,1,,,False,False
2020-02-23,PHL,AS,Philippines,12.881958,121.766541,3,1,,2,,,False,False
2020-02-23,SGP,AS,Singapore,1.364917,103.822872,89,,,89,,,False,False
2020-02-23,KOR,AS,South Korea,35.901696,127.735889,601,5,,596,,,False,False
2020-02-23,LKA,AS,Sri Lanka,7.874097,80.767098,1,,,1,,,False,False
2020-02-23,CHE,EU,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False
2020-02-23,TWN,AS,Taiwan,21.901806,121.471,26,1,,25,,,False,False
2020-02-23,THA,AS,Thailand,13.036597,101.492515,35,,,35,,,False,False
2020-02-23,ARE,AS,United Arab Emirates,24.358745,53.982494,13,,,13,,,False,False
2020-02-23,GBR,EU,United Kingdom,54.633221,-3.432277,12,,,12,,,False,True
2020-02-23,USA,NA,United States of America,36.966428,-95.844032,35,,,35,,,False,False
2020-02-23,VNM,AS,Vietnam,15.974222,105.806431,16,,,16,,,False,False
2020-02-24,AUS,OC,Australia,-26.853388,133.275155,22,,,22,,,False,False
2020-02-24,BHR,AS,Bahrain,26.039722,50.559306,1,,,1,,,False,False
2020-02-24,KHM,AS,Cambodia,12.54775,104.98386,1,,,1,,,False,False
2020-02-24,CAN,NA,Canada,62.393303,-96.818145,9,,,9,,,False,False
2020-02-24,CHN,AS,China,34.668138,104.165802,77234,2595,,74639,,,False,False
2020-02-24,EGY,AF,Egypt,26.696361,30.246486,1,,,1,,,False,False
2020-02-24,IND,AS,India,21.125681,82.794998,3,,,3,,,False,False
2020-02-24,IRN,AS,Iran,32.420653,53.682375,43,8,,35,,,False,False
2020-02-24,ISR,AS,Israel,31.418388,35.073541,2,,,2,,,False,False
2020-02-24,ITA,EU,Italy,41.873987,12.564167,229,7,1,221,127,26,True,True
2020-02-24,JPN,AS,Japan,34.886306,134.379711,144,1,,143,,,False,False
2020-02-24,KWT,AS,Kuwait,29.310278,47.493515,3,,,3,,,False,False
2020-02-24,LBN,AS,Lebanon,33.872639,35.876736,1,,,1,,,False,False
2020-02-24,MYS,AS,Malaysia,4.109319,109.455475,22,,,22,,,False,False
2020-02-24,NPL,AS,Nepal,28.395056,84.127803,1,,,1,,,False,False
